proposicao,id_camara,id_senado,row,id_leggo
MPV 934/2020,2242413,NA,18173,d626a9cc4f2dead61993b00a724596bf
MPV 926/2020,2241660,NA,18223,1fa49cbb1ef356c4926d2f18fed01ee1
MPV 672/2015,1150196,NA,18229,4232d65a96493d75b836790ca62d8d4c
MPV 986/2020,NA,143101,18258,380ac1e9ec9c715e2765c70b18be9b92
MPV 614/2013,576947,NA,18326,b4d851a4a6b267eaeed2420511f9e668
MPV 894/2019,NA,138553,18337,7f44772f6d9294a9c4c218b7130014c4
MPV 693/2015,1806248,NA,18382,239dd367918f1b8c3a94b0275bc6cd79
MPV 799/2017,2150329,NA,18482,aa0c0b71a280d4613c5b76c9af460bc0
MPV 764/2016,NA,127887,18483,6201a3e661e46f33ceaf03a2e47e917d
PL 4420/2019,NA,138067,18528,6df0c2521e6ba8bd72effbf9871cd20e
MPV 639/2014,NA,116596,18600,8736c892f19cf87cdb702af83e4b29de
MPV 811/2017,2167507,NA,18620,3f33a9950884455c1b104e2e182a81a5
MPV 543/2011,517372,NA,18651,41a160106532667899c40c2fdac6bbc6
MPV 971/2020,NA,142128,18696,d7bd0bd90b905c2d3dc1dfe684e095b5
MPV 1026/2021,NA,146154,18703,6c2b45a908bce22ba26fb7ac2f63beeb
MPV 850/2018,2183835,NA,18762,0396e6f805d9e8fd9ac6ea7359f6d9a5
MPV 587/2012,559465,NA,18823,c687b4ada38bb01d7157caf28e953f69
MPV 800/2017,NA,130858,18902,f837200e6610835d158dfea2e7d32a68
MPV 655/2014,622015,NA,18912,c367267c19abc47b31518ee98cae8e58
MPV 795/2017,2148437,NA,18984,3102bd40cf7c312d310e0ca7cdb26ee0
MPV 911/2019,NA,140117,19026,221bcedc7a8f6a09136df2c376436409
MPV 981/2020,NA,142497,19047,e167a46a658d9c474cb7f0eb37b69823
MPV 938/2020,2242770,NA,19063,084d22105c00d5bc29ecf63d2bb55fdf
MPV 977/2020,NA,142360,19067,6178cb6fd8f752694bdc9fa8c5c08018
MPV 649/2014,618587,NA,19126,5ca750758161244d074688cbed0bf401
MPV 954/2020,2249953,NA,19244,fd35260e4879d1dd32f6ae05cd887a02
MPV 648/2014,NA,118021,19249,0d1604f3c210d908407d598b4969a74d
MPV 653/2014,621744,NA,19356,c659705aa56cbcb9a86eb1181bd8a602
MPV 548/2011,525649,NA,19435,5605e80e4c0d8e14c3fd914c19bfedf8
MPV 887/2019,NA,137431,19440,d8a54ebddbeb1cb1327bb296ce507b66
MPV 885/2019,2208427,NA,19504,4a6fc01b32490e2180d5a0422f746527
MPV 651/2014,619878,NA,19566,2bd993b0894284b5767610266d867c92
MPV 776/2017,NA,129029,19595,2625db66548a87c392c33eb6b5028a45
MPV 867/2018,2190237,NA,19629,2a95cacefb8ab4e094a2a02d589eb3cc
MPV 784/2017,2141000,NA,19651,7c4192e417252da39ad38b78119b7abd
MPV 540/2011,513512,NA,19766,ad8f8b19902fc9d72abcf22b194110fd
MPV 715/2016,NA,124993,19819,55e42a6b308137261681aac5fbac6068
MPV 796/2017,2149138,NA,19837,d60bd405d7f40762197f97b9584c7852
MPV 1025/2020,2268418,NA,19896,8c4c4752f5a7c8d1c461232ea0c199a7
MPV 706/2015,2076237,NA,20103,a590cc60a869f1f1307e767dd17cb474
MPV 879/2019,NA,136471,20106,412aade864c910d12294262332f13c83
MPV 950/2020,2246359,NA,20256,6ccf8b6c2d76aaf376a18e057aed827d
MPV 979/2020,2254947,NA,20284,e6e33f7a89b9e09529fcba3d356669b5
MPV 880/2019,NA,136530,20321,45b94a58011c6b69d9f9b4946de530a6
MPV 595/2012,562615,NA,20371,cd2c103f4e6ad3c8e7adbfe76684df51
MPV 877/2019,2195215,NA,20409,1ad009f6c5d92d36bf378cbd1281a2d4
MPV 878/2019,2195844,NA,20435,9f11898f2a3e057b860e7163140a2aee
MPV 598/2012,564514,NA,20456,eb98acd302af7ca146d084254fbac43b
MPV 749/2016,2113964,NA,20502,7e080b2cd59293759d1b3dbf25276553
MPV 841/2018,2178475,NA,20532,7b82fe1b98e61555f859a252fca7e5a1
MPV 912/2019,NA,140362,20558,1420036f7493b35b52d35e181ebe207e
MPV 669/2015,NA,119787,20626,726ab2ce57bc498b7a2f8a663285e44c
MPV 615/2013,577468,NA,20807,b9465027f8853d45033f7ecac9bc0f53
MPV 1023/2020,NA,146148,20818,26d0565e377fc28900e34c66983b4f2f
MPV 742/2016,2092382,NA,20971,e6d7637e34a041eeef23815bfbabffe9
MPV 919/2020,NA,140423,21053,f48aecd5ffed093e4facbc020d7e808e
MPV 868/2018,2190282,NA,21099,e4581f35b90280110c25a254d752190a
MPV 851/2018,2183836,NA,21166,a0eaff3cc2ad95557b9c0fa0bdef76ca
MPV 643/2014,613497,NA,21198,7c6042a0f4aba70479b03bc4591fc86f
MPV 810/2017,2165578,NA,21246,eed2572badb7327c8f6f2531f22e2c9d
MPV 743/2016,NA,126538,21291,fe655f3d70c8afef71df2d631540d314
MPV 724/2016,2083616,NA,21309,08f9e7e8a663de06cdbfb5610c1e280a
MPV 998/2020,NA,144445,21313,4498e67d3e49331c27e308047e6c47d8
MPV 570/2012,544463,NA,21322,6a371b1eb3744059c0dc2e8250fba07f
MPV 773/2017,2127804,NA,21355,fe25ab9b53ce4836e63cd405555d68e2
MPV 960/2020,NA,141795,21380,b269d6e01878e73c376e9dee1eb0bcfa
MPV 1027/2021,NA,146201,21403,38177224d0447f4be5a452ed1cabf9b8
MPV 711/2016,NA,124650,21504,63b13811f8ed9fc0d659e5b62814b04a
MPV 697/2015,NA,123584,21526,0beafdb74a0f47bd7313a5254d5b3849
MPV 535/2011,505696,NA,21563,440762b1d86c1700fc7665662df47d38
MPV 589/2012,559706,NA,21620,75ef811ade343a8ddac5b978b3b161b0
MPV 753/2016,NA,127860,21629,aaf046ab40765205129e3ef0d65884aa
MPV 986/2020,2256402,NA,21733,c18d95a4f84b0c2a5fb542e87643d2ce
MPV 538/2011,510976,NA,21842,a43023ba1a98ed1aedfb882709941f19
MPV 842/2018,2180050,NA,21896,9c24ad0f0863c8cb6f92d05ebf2a96e5
MPV 825/2018,NA,132724,21924,6d5dc99cc542cd83b00ac7e95a29f7c4
PLS 12/2018,NA,132133,21994,c0193e3b0e3650fbc6d9555350ef86fe
MPV 1018/2020,2267811,NA,22008,462058752b0564008defe4bec686e8f3
MPV 585/2012,557679,NA,22009,655111eff2293bdf1ff617f54ce6100d
MPV 913/2019,2236185,NA,22018,f53121297d25ee7519254e97ba62df89
MPV 1032/2021,NA,146867,22061,bc660dce3b27c91d8a9174e428ffe2fb
MPV 977/2020,2254695,NA,22161,6a16e9038a7f0ad903239a1fd42ab739
MPV 547/2011,523514,NA,22174,47b8fa29fd5e9f50b8339e0a5260bd55
MPV 971/2020,2253827,NA,22217,ef6b116369530fd2b091e6c0898e05c0
MPV 596/2012,562617,NA,22341,6b5b37ecd8e33d49ee91bc4ef099eaaa
MPV 549/2011,527723,NA,22404,eba50e4ccb5f60492335380c81af8037
MPV 650/2014,619236,NA,22457,459fdfa7b6ac46a27a77f0e58f85bfae
MPV 670/2015,996553,NA,22464,4d70cf5a0d9f9343419aa51224657336
MPV 962/2020,NA,141864,22518,1fb15954d28436b06b04acf2e9d505a5
MPV 914/2019,2236190,NA,22621,f11b4d159b3536849bf3ed1b0358b664
MPV 531/2011,499324,NA,22625,18f6750cc402ba8cd271810a74fe9ca7
MPV 926/2020,NA,141144,22656,49b146f58b7e51f49f6f8918447af0f7
MPV 924/2020,NA,141104,22843,73661fb47bb85c520fe2872c376d8c00
MPV 820/2018,2167937,NA,22914,2f156ed31c97cf77cfefc28a6222923d
MPV 529/2011,497760,NA,22958,ebf555ce593448b58aacc45ca5f3f1c8
MPV 658/2014,644044,NA,23106,e4cc5a0e65e7903eb0ff3b7c7ec68934
MPV 695/2015,1806553,NA,23117,97644437917a1660147a16049de3d40e
MPV 553/2011,533268,NA,23208,534b5ebff6fb1b2403b90efc84a753e4
MPV 1015/2020,2267557,NA,23283,84463cbb9c054a0fccc4f0b5827671cd
MPV 756/2016,2121839,NA,23329,9b8e85284d6726d720498b6397123a62
MPV 947/2020,2246356,NA,23422,c9c36c4c7fe9894a66dc749479d99e4f
MPV 1030/2021,2270642,NA,23468,ce17956ba44e856259f22d7438639708
MPV 710/2016,2076264,NA,23485,c52ff98bd41862ac92c034afc94a5aa7
MPV 757/2016,2121843,NA,23498,7f01638fc65cf20343171a8c9809b421
MPV 626/2013,598188,NA,23560,9d77509caf6688cc2804cd88194b5df9
MPV 763/2016,NA,127883,23662,0bb11a88cfc0be1966061c965b047fa1
MPV 848/2018,2183306,NA,23702,e6e2f357217f046dbc2749506f606d4e
MPV 995/2020,2259744,NA,23732,82c0663fe93bb2f21c04f1237f31f0ec
MPV 652/2014,620901,NA,23742,f9f6f244daf4ed248349401afe454553
MPV 729/2016,2086200,NA,23806,7cde369d3961513bdb34f99a32fe2462
MPV 667/2015,865934,NA,23908,73c967ac7f5c23fa7c68740fd57e6403
MPV 748/2016,2113885,NA,24013,73966f8032caf42390f4477bc3620df3
MPV 663/2014,860923,NA,24059,8c51c842c5a6623c02f92ac5e52e500f
MPV 660/2014,796341,NA,24290,77824fefe49c32d77ae8facca42f8311
MPV 684/2015,1594436,NA,24302,17df84d82a97b4c6a61a6f6877555607
MPV 865/2018,2190179,NA,24375,4a8ad65e3d53782740a4c563aa87ba95
MPV 1023/2020,2268416,NA,24603,65cf1e25f20312478e1444b19112213f
MPV 623/2013,585677,NA,24648,ccac77a34da7f0e1951b9c4c883def7d
MPV 748/2016,NA,127124,24667,1f6eb0e308dbf1b80db68788318457f8
MPV 789/2017,2145819,NA,24668,f3a4e92930cd6167fbe408de330444c4
MPV 678/2015,1515648,NA,24704,46e7a97fe671f6c450e078119176dabd
MPV 617/2013,579021,NA,24721,cfd57d48a0817592fe93cd9b193d61a4
MPV 930/2020,NA,141308,24748,c8b8c4b766ad9ea160847c36bc0a3ab1
MPV 874/2019,2193711,NA,24757,34e61720d7ab274d87f0678f9d80fa55
PLS 14/2018,NA,132135,24775,5d9519ccd7d6b32cdd8d2f829b7b91b7
MPV 679/2015,1515649,NA,24814,73aadbae0da7f90fc2501293b48aa4e4
MPV 726/2016,2084401,NA,24841,b81c684951566fb8ee1f1185da97343a
MPV 874/2019,NA,135615,24843,fd50618bb50831792db524f8e50ff4ff
MPV 907/2019,2230815,NA,24867,e15650fbf33d877730c2df8be0381025
MPV 947/2020,NA,141494,24989,031610e34205a44c0084833dbc6cf9e9
MPV 807/2017,2159935,NA,25036,2dabcf36805c25527dea91698a4e0bc2
MPV 871/2019,2190355,NA,25079,827312b56e85fb3a828577e0748c7fd0
MPV 621/2013,584020,NA,25121,819ec3871e8204f69d3538eaa43287cc
MPV 837/2018,2177276,NA,25162,8e98867c29eec9407360ff65c742c617
MPV 819/2018,2167580,NA,25253,3a45900ce5243361866e849e2bf7e276
MPV 950/2020,NA,141503,25309,e0d0302191575248150e76971efdb0c9
MPV 1028/2021,NA,146445,25342,6a69dc5b4f7b143aa19c03f9d9e5a656
MPV 643/2014,NA,117054,25400,fa9c6494670b2205bebd5d6899effd5b
MPV 681/2015,1570898,NA,25446,593e24c2ca96abcec8c64ddea593cea6
MPV 1001/2020,NA,144685,25506,2305c31ee090c8998f757e60f4a9f2b4
MPV 1004/2020,NA,144944,25525,980a2da5febebb853c6f5adf359c843b
PLS 13/2018,NA,132134,25545,6e139503063a780828cc561dbd455534
MPV 942/2020,2242775,NA,25546,a87dc0d4d76a786180add2443f5fc170
MPV 883/2019,NA,136899,25548,42e71f3c4309cc7e509b409249ca2fba
MPV 830/2018,2175883,NA,25566,aac91ffcb4cfb2c005bfb20a144ee0c3
MPV 1013/2020,2266070,NA,25678,5f0f5298337162c7e5dde61299ad630c
MPV 919/2020,2236261,NA,25802,532a5bd6ebcc2cb021b38dfb0a87c1bb
MPV 995/2020,NA,143917,25854,dd86b63297e590499820bad7982dbae4
MPV 841/2018,NA,133594,25904,749309aa4738204a0cb74b3dbe2a11be
MPV 839/2018,2177278,NA,25946,a98fc9a79eea145a5e841d2eec76359d
MPV 968/2020,NA,142017,26032,62b53b1c9959e883a791b33383b8f438
MPV 895/2019,2219196,NA,26113,1ce486813ed8c0e7c49233b87840abd5
MPV 612/2013,570609,NA,26311,5b342354b888d9ee52cd4b496d90dc08
MPV 571/2012,545925,NA,26347,9cde0893e24cc9e299ecf1939adc8d65
MPV 778/2017,2137734,NA,26418,89443e86e843ed2e902ffea40b9a4afd
MPV 708/2015,2076245,NA,26423,6b22899368eb1807fa1cb65ca0ebad26
MPV 861/2018,2188301,NA,26431,e9ae19187417d9ff6ee39f0d90739147
MPV 805/2017,2159707,NA,26494,e093f60d227e873ce83689eb3ba4e0d7
MPV 747/2016,2112586,NA,26624,9ec5d57513b5fc9ab3db7709c59a173e
MPV 940/2020,2242772,NA,26692,c9a8a4d02e6964d6a83e2ff7ae23a20b
MPV 728/2016,2085841,NA,26711,eb6b640d17976f63ed20700e0ca5dc97
MPV 707/2015,2076244,NA,26746,a68b036fda3f3f69ee439accab2a5d65
MPV 560/2012,536346,NA,26774,f036c4791b430642c8541c960517502c
MPV 725/2016,2084297,NA,26874,1f3455695636fe6d2c92feec2f246912
MPV 1020/2020,2268408,NA,26887,7e3e5a4d5d524f1b8210e7a2141f08b7
MPV 602/2012,564522,NA,26958,d870b637ac8839b4d8c10dd3eace8719
MPV 982/2020,2255135,NA,26961,e1430b5b02edb85a1b96f169ac6b300d
MPV 991/2020,2257808,NA,27009,4f8b4f6f3300af278112ec839280578d
MPV 944/2020,2242887,NA,27248,479fa9d8b14474b4ec2e028cb3744f04
MPV 854/2018,2183984,NA,27282,d1834f1a8f7d1e3c391df0e9fa70becc
MPV 669/2015,949325,NA,27375,380e1a23281bd15b77d935641e404413
MPV 530/2011,499323,NA,27449,798e48a9ec9b2d0cb2f81bb7cfddba7b
MPV 536/2011,510100,NA,27481,801df7ba1320d42063650bc3f7bc1e74
MPV 738/2016,NA,126410,27654,1405f2b756f9d46b5885304dcf8ec4aa
MPV 645/2014,614009,NA,27702,5739d2b46d8d1b980e8ebf9fc6ecb302
MPV 600/2012,564520,NA,27754,fceaabef1ccc29cbbf7e8af6121f0928
MPV 736/2016,NA,126317,27792,4ce1745ec982e290a821958831596c5d
MPV 619/2013,580163,NA,27853,240304e2987d6406402b2adf00ce6fa0
MPV 790/2017,NA,130146,27947,ce292f6ac2bc219ff5dddab338e02a02
MPV 917/2019,2236220,NA,28007,3c58bd0ecec575fcffa96d1b24c977f0
MPV 809/2017,2164234,NA,28025,5d213bb3212f50c80dfa1f0feac1fcca
MPV 798/2017,2149925,NA,28172,fcbb3eaf08c0ad2a43a4157396004f23
MPV 797/2017,2149141,NA,28235,8b44a97c02a4ecb05793dada4fca1613
MPV 590/2012,561791,NA,28249,4f9cfe5814cc13dfc377afd50cb2122a
PL 696/2020,NA,141263,28309,030cdecada3d36c578b7e91603126016
MPV 730/2016,NA,126081,28371,1052daeb1433525f0370b9c483f53104
MPV 780/2017,2138679,NA,28387,2f19dbef23de8cc8b55819f35b1e362b
MPV 809/2017,NA,131788,28486,16c17fb7473778b105c8a8f9fd67c1a2
MPV 772/2017,2127803,NA,28527,a66bacb98740320edaea52f45fe0da9c
MPV 703/2015,NA,124535,28540,d47a8fc93629dc10188e6196c6049d96
MPV 827/2018,2172819,NA,28573,fd714378c0724c1efe50cb9533feea0a
MPV 961/2020,2251926,NA,28591,dc82858410bf4d730b0fb669cc9cd5d1
MPV 884/2019,2208200,NA,28612,38fa928417eaab9bc03d4ad828f00ab5
MPV 906/2019,2229968,NA,28675,abc858436820129efc1217c509b1ea45
MPV 973/2020,2253945,NA,28745,df6dc475660c0ba3e45977d4b4ddd29c
MPV 783/2017,2139981,NA,28771,d243488bc89bd9168e7bb5834f222be4
MPV 579/2012,555727,NA,28815,d79d81c51e84f8499093ac2945fc0f3c
MPV 826/2018,2171969,NA,28819,529fd8c49e42bfa5bf559a9ecd106b08
MPV 727/2016,2084402,NA,28849,38c633bfdb6ed2778c30ab2c2d1e7b13
MPV 712/2016,2076578,NA,28859,5bcf613f69d13c36528e885c77c82c96
MPV 711/2016,2076411,NA,28905,94ab856668360b18770528124654c108
MPV 574/2012,549909,NA,28934,7e84cf69dc7d9b323e6a086dc9d6f222
MPV 832/2018,2176819,NA,28958,52b9a8fa93701d5a2ff6010709f50b73
MPV 899/2019,2225778,NA,28975,8a99024ac09e769d9934ebedd4852bb1
MPV 537/2011,510101,NA,29173,ef2fa1dc3134053d4b52408e3a47f229
MPV 576/2012,553247,NA,29175,1905bd457953411366af435ba4b9bbaa
MPV 814/2017,NA,132068,29196,7b032e161856021c5b40978df200ead5
MPV 976/2020,NA,142359,29249,7ab716e2271110dca04879369c8d1373
MPV 960/2020,2251191,NA,29441,446a72cad917c3f182cc4d337121c74c
MPV 690/2015,1700883,NA,29548,62b71724152fc989ea450176376cca3b
MPV 582/2012,556332,NA,29577,9aa1f0aa9e0b7a1f43213db9d3300abd
MPV 876/2019,2193904,NA,29686,4dfbf5f0ca5819f19635e1eae00e6a38
MPV 904/2019,NA,139756,29694,04cb90541a189bb30a27b1508e9ea0c6
MPV 862/2018,NA,134765,29768,187756e6c950d592562d36922561d4a1
MPV 662/2014,NA,119315,29858,10cdecf048368f8e8a4a6d50e4e789ac
MPV 858/2018,NA,134666,29881,5e20d17cf4e715bd1ff95361495895e6
MPV 885/2019,NA,137323,29889,77acdb5b3bb6b93e0cd3a52813acb929
MPV 817/2018,2167556,NA,29952,997349ce93ca55097cda49ad0be85303
MPV 816/2017,NA,132070,30032,d084349f93148c91c4dc7a8d94c52881
MPV 943/2020,NA,141414,30044,6136baa427e44d6c1a9ef0bab91b8280
MPV 829/2018,NA,133106,30093,0516428ecf0f52c38ba900e1b0b2f1e9
MPV 993/2020,NA,143654,30145,e5975b78413021f69a54d143b9f9e174
MPV 1030/2021,NA,146688,30159,1eb6b089c1c17944e1541e3546beedad
MPV 674/2015,1279650,NA,30175,35753b42ffb8a745431810822649a920
MPV 644/2014,NA,117239,30187,ff3fb79c3ab99f5cfd14cc8a99a36b23
MPV 911/2019,2233489,NA,30222,acb5fa6c75e33dd86c595f95f569cf92
MPV 787/2017,2145807,NA,30224,e13a4407ea38a03052ea427985857860
MPV 731/2016,2087670,NA,30242,0d3951d0558f4db99097fca8de5def00
MPV 849/2018,NA,134158,30307,e06f5c5e80618743ed9272a847cd9f67
MPV 899/2019,NA,139427,30323,fa21d40f2b79099895f4e2b3f78fda1b
MPV 822/2018,2168715,NA,30327,cd801f1e57b172bb4ba8e62e841cc114
MPV 812/2017,2167543,NA,30351,17734e0419b77f6a258f202bd368eb67
MPV 1024/2020,NA,146149,30355,9c55d9f610eed163c1d9490d05011d86
MPV 921/2020,2236866,NA,30393,13eeb70822afb24de9aa752a625ea2a8
MPV 618/2013,579869,NA,30434,4819b6401a602167702ef4276afe8a8f
MPV 785/2017,2144465,NA,30454,d18d08b38f30240fefad8b36df3cdf56
MPV 958/2020,2250602,NA,30516,3bb670115687ac119b6cf08e47f3aa0b
MPV 666/2014,NA,119552,30538,656a229bfb729e7ce0dd2a9f19118c73
MPV 631/2013,605326,NA,30548,21fa9d420dab37e89a117503ceb0890c
MPV 688/2015,1672065,NA,30710,55b63e65dfc196463965686ab84a49e3
MPV 864/2018,2189886,NA,30711,b8e8b4f34a1ed40f18c637dea96fa1e6
MPV 761/2016,NA,127881,30730,4f7e5c0fa447111dc739262f76a275fd
MPV 941/2020,NA,141400,30742,ea68813c8654f4faa9ab1343e1ff51e5
MPV 912/2019,2236083,NA,30769,f5696efc79aa6cefa629b945048e1d56
MPV 627/2013,600363,NA,30799,424c1330940b6b580e214560c67c87dc
MPV 580/2012,555813,NA,30960,96180ce8a88739aab1320ef6ce496242
MPV 969/2020,NA,142020,30996,4301e49fc6234adf9c01b30f39f9b566
MPV 628/2013,602714,NA,31086,34e9dca8d9dee321686cafa677ac00d1
MPV 953/2020,2249332,NA,31087,6505f813cc7b678a708bc158d59faac7
MPV 804/2017,NA,131042,31112,bc77a13009308c0a00b13f62921d23db
MPV 873/2019,2193434,NA,31188,9e604c3c673d7955c32ffc14303d2dad
MPV 1017/2020,NA,146075,31193,95829be51a41868b6b54e8a268a84e40
MPV 568/2012,544406,NA,31224,39f73da3216c3f9e9b2ea9eebb2ea6cf
MPV 732/2016,2087671,NA,31254,c9769ef57c7574e15e6067f5cd328b3b
MPV 815/2017,NA,132069,31256,9d7f87fc2b9481bab3bd8d2800282503
MPV 855/2018,2186585,NA,31279,32813ac9a73fb9271d98a1a5abc38178
MPV 883/2019,2204309,NA,31372,78dc21d1a33babe057763ff9d248fd3d
MPV 955/2020,NA,141654,31396,cbb8eaab07d59e2ae72dfc0178d5532d
MPV 980/2020,2255096,NA,31426,e2eba4c8c69820d0825546904de3db71
MPV 1022/2020,NA,146147,31429,9c4b89d04ae7968092aac8df48d6955f
MPV 970/2020,NA,142119,31661,dee50b9a30f3168f99fde11d5b35574b
MPV 875/2019,2193712,NA,31722,d52f619dcaeb4c1782541fe8be01896d
MPV 601/2012,564521,NA,31747,570a0b317b1da3622f6f2976de73d858
MPV 584/2012,556889,NA,31794,a6d244964bdc4965e2e4c5702d57d611
MPV 664/2014,865929,NA,31898,79883f94ea075a02c157acee94b017c7
MPV 864/2018,NA,134941,31988,4cf0aa33eb7c3f2cbff43990de604ae3
MPV 700/2015,2058402,NA,32058,bd2c11b8d12cba0dfc2c6abff62def7a
MPV 999/2020,2262060,NA,32087,79d69bb81b0672333cc09e430f5bda1c
MPV 591/2012,561792,NA,32228,7c759be339a5ca2dc76d11cee30c74d5
MPV 599/2012,564515,NA,32231,dd16076eda9a53a96fd85cecd21c15f4
MPV 559/2012,535959,NA,32312,f6e6c68d3bc9e685f680b5db9b380fac
MPV 1020/2020,NA,146142,32346,b8c1a0702da5d97b8178b55ce9dd15b9
MPV 754/2016,2121830,NA,32357,0a18d8a5870c221c79758bd4e85459f3
PLS 16/2018,NA,132137,32358,248bace68b9271607526502a6d18ae92
MPV 613/2013,576000,NA,32390,9e16076383df28c2cc4bfb79dafcc073
MPV 743/2016,2092436,NA,32414,8009d7391f664515667028256d3a5fd0
MPV 860/2018,NA,134738,32455,5444f7d4171c538411808e38a4cf5188
MPV 703/2015,2075968,NA,32472,6fbc859bff27a4b35b10c90365361483
MPV 769/2017,NA,128166,32488,3ba9c8724749d957947d2dbfe3b0dce4
MPV 964/2020,2252042,NA,32511,bf8b93db37059b2beda40062125872fa
MPV 653/2014,NA,118443,32547,9400d9094a018a4e6b4dbdab039ebeb3
MPV 943/2020,2242886,NA,32602,32dc35f622914d91a27ad5dd3daa2b1a
MPV 902/2019,NA,139711,32642,872a7c1bc9e0052a8061387e04400a7b
MPV 586/2012,559275,NA,32655,e3148c339231fe78c4af87a525e07242
MPV 608/2013,566047,NA,32680,0e4d662c81db4aaac65f29765447bc5d
MPV 946/2020,NA,141475,32739,857076342fd08398946571c39054f834
MPV 838/2018,2177277,NA,32800,d1e5b18e552c3f0effe12ef95903fd9e
MPV 682/2015,1570899,NA,32802,cdc5d9b047b7fd4c83b5184a55895472
MPV 654/2014,621765,NA,32821,bd4ae0e7e5c4c94ebb4644dd8182c6c2
MPV 714/2016,2078503,NA,32888,04e60f48ed4f3a2614706ddd60b9d189
MPV 739/2016,2091129,NA,33008,3ec8201b4d91c6363bbe3cd03aaa91a5
MPV 863/2018,2189858,NA,33054,d44607ea140d74942302d85fe1c9a4b6
MPV 755/2016,NA,127862,33093,05298db92c1dc3a5843951a093a1861c
MPV 966/2020,NA,141949,33112,31fb75272e673cfafd7df06a9af1f959
MPV 937/2020,NA,141395,33113,d5c8a1984082e793f87ba2085cebe5dd
MPV 962/2020,2251930,NA,33151,dabcc1754e20c18536c328b63df2d120
MPV 1019/2020,2268407,NA,33180,99656fb461f46d8b7c70ba3f37bcfced
MPV 786/2017,2145275,NA,33271,be98faf9df95d260a2534df095dff1cd
MPV 935/2020,NA,141374,33318,f119ce00125eb64474ea521e45d35c9a
MPV 834/2018,NA,133459,33344,b3a19b51ad890b9b9c8ea500ab4fa238
MPV 999/2020,NA,144496,33399,9a4b91beb3f9e06edb3ed9a44c5f0b39
PL 1985/2019,2196586,142363,33415,b88b530c08ee30ee5349736924dc6bde
MPV 546/2011,522366,NA,33436,9b4c1f3c5fba1cca9b6b6da6b914349a
MPV 691/2015,1700884,NA,33458,0b4286b84cc25f7f94f65916d2487df2
MPV 849/2018,2183462,NA,33578,ea779e99ee3400bc60c35217eaa4f9ba
MPV 592/2012,561985,NA,33609,1fc082c264578957ec527beabe4b4555
MPV 894/2019,2218900,NA,33685,23c395ef14b34fcdfc1a6a3129c4b449
MPV 833/2018,2176821,NA,33694,477006fc325e82a3cdc097ccdd8f852d
MPV 721/2016,NA,125342,33710,29ac0926b18b58ba711cb9ba974f6b13
MPV 822/2018,NA,132381,33714,f64738ec2cd73394299b70a9665e420b
MPV 717/2016,NA,125216,33742,7dc089f899de4f82fd8bdab674779281
MPV 715/2016,2078504,NA,33860,5f4d71fe0ef3d3c4881772753a53a098
MPV 721/2016,2080683,NA,33869,381b989cb80a657f78361530e01e8716
MPV 893/2019,2216030,NA,33958,96427fac20089e19ed061c72471373fc
MPV 734/2016,2089102,NA,33983,95dff816e691ec4b0591c7b88839fa3a
MPV 925/2020,2241642,NA,33992,9b014a67fb2347742b7c2d0c6b6b91d8
MPV 847/2018,2182113,NA,34112,2a51ed181c1d29bd5715eb296c2925a7
MPV 687/2015,1671673,NA,34154,ff3291d085aa9fa0a48d894ab19eceb3
MPV 532/2011,500056,NA,34163,3e1f1283bb7f038bb0b64f879f238a41
MPV 1027/2021,2268619,NA,34213,8c144b0c4dabe3547701d398e21703dd
MPV 774/2017,NA,128576,34238,227e3c6e9367e1db95334c4949a6c2cb
MPV 974/2020,NA,142171,34298,8470fb9c35d109f4b8ea3e8d8fb52dbd
MPV 790/2017,2145820,NA,34389,dd205ecb8b05098191c1100716a21103
MPV 967/2020,2253044,NA,34401,9a577a1a7d55feb99a90368093388bf3
MPV 705/2015,2076228,NA,34468,e3c852d1c6784782feb91a1e30ae458d
MPV 908/2019,NA,140001,34479,57d552bb7d7ffebd0e99d89de333a1dd
MPV 988/2020,2256548,NA,34587,ce0bc78d262a2792b836a693ae81f5b9
MPV 606/2013,564938,NA,34602,86d89382efa505649aebc544d4a37147
MPV 794/2017,NA,130290,34698,7209ce2e4c360d938fbd2414996294b5
MPV 605/2013,564548,NA,34709,8247000a5b1d3f66ab9256ee287539fb
MPV 563/2012,540142,NA,34908,fd36325a7a52cea53df66b015ceca47b
MPV 959/2020,NA,141753,34917,9d31bdb281a0d3a78cca690f39d505f7
MPV 909/2019,2233070,NA,35109,62005c7420e08d549c6796d113f07aa1
MPV 965/2020,2252604,NA,35137,2e173c1b2fb9a656e60149e9ab2af89c
MPV 909/2019,NA,140100,35139,5770b764c20cb5203a2043d3e7525357
MPV 992/2020,NA,143537,35245,818812db90d77a24006adf6ea8f6fdf5
MPV 552/2011,529841,NA,35306,81f5867a2d1b57fd3058016800135d5b
MPV 1018/2020,NA,146090,35314,acb87b63de95efb8671d367e2c1f70f1
MPV 575/2012,552689,NA,35321,8c3b0ad37b3da096a8b66b3f0d872a24
MPV 881/2019,2199763,NA,35327,c5cdd3e7e88cdf5a94c385de249ba16d
MPV 573/2012,549793,NA,35376,a566a4195c642c1ed815790cc9bf0afd
MPV 946/2020,2244243,NA,35379,cfc8c6d95767db359b58a6a7393be26f
MPV 825/2018,2170532,NA,35393,c74b74605757e543edc58535534ec694
MPV 866/2018,NA,135031,35403,a4c60453a6d93b4771a76fbb9d8b440c
